	Sample_000	Sample_001	Sample_002	Sample_003	Sample_004	Sample_005	Sample_006	Sample_007	Sample_008	Sample_009	Sample_010	Sample_011	Sample_012	Sample_013	Sample_014	Sample_015	Sample_016	Sample_017	Sample_018	Sample_019	Sample_020	Sample_021	Sample_022	Sample_023	Sample_024	Sample_025	Sample_026	Sample_027	Sample_028	Sample_029	Sample_030	Sample_031	Sample_032	Sample_033	Sample_034	Sample_035	Sample_036	Sample_037	Sample_038	Sample_039	Sample_040	Sample_041	Sample_042	Sample_043	Sample_044	Sample_045	Sample_046	Sample_047	Sample_048	Sample_049	Sample_050	Sample_051	Sample_052	Sample_053	Sample_054	Sample_055	Sample_056	Sample_057	Sample_058	Sample_059	Sample_060	Sample_061	Sample_062	Sample_063	Sample_064	Sample_065	Sample_066	Sample_067	Sample_068	Sample_069	Sample_070	Sample_071	Sample_072	Sample_073	Sample_074	Sample_075	Sample_076	Sample_077	Sample_078	Sample_079	Sample_080	Sample_081	Sample_082	Sample_083	Sample_084	Sample_085	Sample_086	Sample_087	Sample_088	Sample_089	Sample_090	Sample_091	Sample_092	Sample_093	Sample_094	Sample_095	Sample_096	Sample_097	Sample_098	Sample_099
GENE00739	553.5245878300599	489.6272212383656	658.12725616573	630.5995207318701	563.4529015124543	595.435857993534	1018.7197973128942	454.4224213849441	927.4053256233483	603.1686165525829	415.0164005162059	452.15022402113664	505.39408551991033	787.8660816482943	570.4994063784851	503.086284943115	598.7759364631884	873.9327928355285	1104.993268295496	1039.6103740032067	868.2072775401156	848.1640281800144	775.5152261859802	447.9574105947081	944.6061554260355	815.9927916545955	525.8021125706409	505.6490733306777	440.88072623305663	1154.3333682107589	494.51781895234876	733.4676163004749	352.3903999056372	527.923345927811	871.2386276385344	558.018035648797	514.3822560578028	462.77669621472705	981.9630771029845	615.7754442028908	1012.6568588083331	371.2167568298871	678.3035805941222	563.8953225272624	678.2292673705322	749.0909279277666	649.5127829706804	1061.796431174638	572.0281594880369	516.6222547936217	724.5221571824856	739.5374864384687	321.951807104539	396.6372809887361	627.1344473161373	861.1659871276333	957.5900004272384	482.0192721563588	875.9165522622382	649.0131801764178	556.384583948846	982.2668081924502	543.5319642411191	1177.5892801920309	858.6096817837995	932.9795260319281	567.8372544177474	1046.086072274973	401.0351163059888	369.39258879493923	740.9842318116129	689.398908458132	614.3464598971973	605.2948288585382	541.8756329025113	930.7994625476001	450.9500742828716	750.0289028847377	645.63322210935	306.8166707589998	711.7608522356591	743.1376902825803	514.2701750595181	703.0460534440664	567.9956658273857	790.1831583753188	655.9080345452157	937.2678100761937	634.9387945331682	685.2158183168558	912.1016604221865	529.4175375674864	571.7760668617207	566.9262672018906	803.2979504641002	591.6854466171535	1082.2879983566716	797.547331444402	690.8425695634296	801.8613022672389
GENE00740	48.29797586609893	69.67723417693354	75.74515862604476	51.598137219575925	35.568520034647804	91.4525898088055	80.92413221078468	125.99837036113186	85.72821161077792	38.69771912978265	48.00477340365519	87.78037620575546	80.88020033542392	76.13573587000434	65.15342056208914	69.83620215805875	55.13229021993051	73.30860846903046	115.71689995703926	54.63698359652298	78.83824271912005	59.7270620688542	68.10364736299027	54.866062432882686	51.292460159723205	64.08217677784488	72.58355643927332	59.17828411918857	103.65875531499681	75.45761804059134	62.22693313737725	93.2381043304787	100.02905359439842	55.88515726226406	60.500436479273446	59.73899486346373	81.75708426144877	162.62422362749427	80.92475315107289	45.10235786145897	38.31598146977656	51.009880672368205	41.11619023784274	79.98794074112102	48.70268144075247	63.13403969745578	45.079850819205454	28.13666090580151	34.59781706512694	72.56770230717552	72.94699308363172	34.69698295229819	97.32311563155349	77.73048639008888	92.3920104491565	34.75594358702602	49.99058648823763	61.01326172342765	184.54021189756494	53.88026489359352	66.36882130969013	87.70613151178057	69.73845807126787	34.29189363057771	59.73454893424555	54.78744401867108	55.93444770042918	48.25073742903629	59.52878583060202	82.13409818734024	51.64262664737264	33.30957158477253	58.40961066823681	46.11522093522365	79.56571900063759	39.447752391238076	44.96732575157262	48.9073237714239	77.22384757850507	68.41718591092875	108.20019628508706	91.80930614746288	64.86014670298724	60.01463697980486	83.55972932452217	61.537139894272464	58.80960183528707	82.45135178024174	53.18639102754127	79.23732777535906	75.69613563497288	63.05974562174036	52.76643194178552	34.191794347174664	74.13628758680971	73.91155888788057	34.19121805867637	78.33289183479371	67.05070146450305	84.58010177673543
GENE00741	301.43052135803487	118.47933176189842	249.340859243628	216.65987865098032	169.2095397375102	200.50885853797539	225.52902937460007	160.77402667592565	318.5732724497978	168.89645830442834	199.3878648128013	159.45759310626386	262.19252987491353	116.61955455692282	276.8049534465735	257.2714232211851	326.87803069800646	213.26808696233306	315.7612081349251	181.26896767425865	293.64588836076916	233.0057663295705	169.9838726775117	236.69202684304392	268.8087370659488	139.46112546349724	252.38957859677166	168.77151500681276	149.62649619575407	287.74825008512005	221.22360262646833	184.5288653474253	259.0548947359839	212.750967326865	344.3320975742539	130.36223431868237	216.4255172869671	173.2702843358058	208.0298007123775	200.6378393198743	275.8361032027306	236.86821784856093	275.27737283348847	272.5494426060912	304.191623351912	350.7162385934364	298.91390143189756	189.51506007973285	178.89123248037882	347.338187690293	360.7339524176012	187.45579710671126	210.15772545507835	84.79392150818538	207.0684187228224	192.49221420965267	202.1339874988541	159.0612445963723	361.6300326445387	329.80733627978265	127.0647034785782	195.28325959273607	186.933738416573	128.8381276408745	385.9883136228645	73.6108072552532	201.1275715949411	108.11508087965505	233.4326507133667	141.25898507790666	344.5075878681384	198.4132303215543	159.13974170070614	207.64198833547198	94.49627511706983	252.99882666699284	188.28805600486723	331.5808798695733	137.33954973466652	187.82337296297334	139.63102421472675	186.4164413282061	255.59452706441036	216.40953416161423	229.7135860516209	137.1777597118714	362.68940192079015	321.5072454437958	177.68151748343573	209.2558568299279	239.5080743643555	226.26014608829456	173.05507405695317	331.6712208760027	214.00789015971856	174.9518944762733	228.1100913398191	191.1919876580264	105.87115171069321	172.6894138452159
GENE00742	202.31177361263383	148.9732214087207	107.92133669026435	224.896757137683	223.06789032576086	159.2797759832962	157.3113734111158	108.47742155097694	132.62086259626128	195.86236037346166	149.9440506126487	124.55526138335851	138.56593554978937	151.3556873101338	195.7768370532266	199.82025261605384	140.80756982169993	196.95864863795953	138.42651116537237	88.24805255658408	122.14499243678995	171.38055645817127	128.82130526215383	121.41972164350366	131.81454604985416	203.3861408118622	186.88701021481032	187.23627688020886	137.9634408293665	83.9140959721851	147.36559230336672	82.36530031699502	219.25375843420568	193.78392594186317	242.2097993070529	144.40314406955767	166.7328968425802	152.03673017157485	108.8388680276938	129.44978809742474	265.9798339126302	326.08315409532236	237.3503616161536	164.12393356273785	95.18240542535735	157.0205598025561	231.53823068959898	133.15625769604443	96.99483597193614	92.6708540038453	100.54345543544676	181.12008642238368	172.5701381347434	245.75022929587163	140.5091438971043	229.13547181455397	175.9196299673573	106.30217877667542	160.28378925785626	169.14743018855998	304.92920434509506	152.68887730030093	209.59760679040724	90.7528206722179	154.63206729310008	124.56967422882963	149.24130702447295	213.99429463913444	130.85683215720772	147.7371626565303	219.5467681989117	105.90609963529384	188.14431479521969	248.80371592465445	79.5833098539677	129.6659262700429	120.51933302924286	134.77967335343476	177.1922175577256	298.9202361668394	139.14161805725095	142.32846276216287	86.89841021873404	116.18326920126283	175.75410447161886	173.21273471536347	140.26190526721126	141.85655651038672	113.23768552899513	218.65827744305184	251.41098983043435	219.62315580175053	104.54399728077428	128.20945673282756	65.57300738868699	122.0514179596755	95.36760026117297	170.28898450330942	120.99820283017044	100.55664819675992
GENE00743	3.0835161434520906	3.5894414963301826	1.1081665326547734	10.099308406379581	6.191990426617652	4.722232048197721	2.913542127844759	5.279320913137088	1.8715831696443144	3.5863365518776993	4.048014240608461	2.0472121974398103	0.0	7.549773372397702	4.042875436043911	5.242904671874628	1.016717684838933	5.983929776020219	8.100601391013518	1.1000061408113695	2.661013964962838	6.060604904130626	3.4701816975881874	3.4013194489826626	4.728844103544305	4.615032591410728	7.675972062922394	2.2429575279354768	1.7852594420527694	3.984856489981134	2.290856025371388	3.2584251257058128	6.159131921402895	1.6997107657595625	6.346571213320141	2.0654213305483724	7.195256576812737	5.447793548821784	5.650296202153619	3.10028699480349	2.775858494669914	6.386197512491357	4.490349406593423	4.541943704165615	3.7878247007961217	10.031192242540765	1.939624613538757	3.8157558149021353	10.744905560777296	7.333244728564357	1.8409212425533177	1.8427557374470471	4.27622657394581	3.0701862771671573	3.7565630708971445	3.067889563611791	2.1087595307279057	3.883425025946374	2.0894798534663823	4.016926355607259	6.869320459940436	6.617440907685527	1.0883767704454643	4.33176951653536	4.298676880182398	6.426103518126254	1.9068709435856692	6.34955374548292	0.0	2.994168706254393	0.9614249316326402	0.0	3.9973727240322274	5.00634827634012	3.2653035570063293	6.995131352078767	5.161847937128378	9.59091739430719	4.059328065060096	7.6148163177097805	5.724303151200159	3.069262166205894	4.610580025370778	2.5936820051382723	4.96251589395347	4.07508894144481	3.0993913663205612	2.993457574950209	3.1367354207460103	3.343523405526845	1.3269213838227736	3.8783847427918747	2.222314741352082	4.883849940064423	3.251574459864839	6.017109691101151	3.7378574305980985	2.962297487795594	9.679623732679373	2.608549233478151
GENE00744	168.39848587437504	178.54078122382163	124.93538640053225	310.9690635819877	125.59826287210093	158.58632598013054	246.56719710721072	127.7816538005143	143.94365148539683	266.2028914247174	255.65376065764482	88.64337771230882	325.9158051238061	160.83218800244978	180.72285637238235	102.97761713641114	144.69584230192936	58.94123053879726	124.72521677634658	180.62244686925408	272.55637328898155	112.2239803315932	145.6200427126605	249.41069001133363	124.62642416285713	140.56063188014676	149.25991161568157	315.2108994286672	287.35726407768004	193.00579726549276	149.79663583761993	147.93933591400463	154.07718758098378	264.057585495263	166.54360419605226	185.65277987585776	285.3780822066395	185.5081323918713	176.92046593981854	132.85829472294188	114.05108702335292	230.6011368953961	98.46333027240316	115.22395160515356	165.22981495819366	77.5629843100467	142.00812940429546	196.98882125686006	181.17754953747578	210.22418435729176	106.69331342167736	209.87996959612659	321.1387236188544	239.3862504333077	141.7500930856467	203.9729504571694	190.05040862729535	141.2441416103645	291.54167064048244	422.3216487977311	195.36786614097468	179.467638763859	184.18404756116786	195.35436699892009	274.42413460667433	197.2654529019722	194.20753966390714	394.51003647137776	228.82828235242215	224.79832829299258	188.31962370445603	126.01592938905168	161.5095165365688	139.87787871073039	308.5714210730165	114.54628369541874	55.309542087369366	233.93354403563794	325.9797217087287	234.2255841808308	291.137976529434	139.9816732366312	126.39266654931876	136.9213082181743	165.5328522444181	201.3002304138889	208.97185803109053	127.81815474183077	177.01076336584364	177.18802336748328	247.81853043406542	108.9838544897782	234.25845573755615	177.8576416674654	164.87092548840133	257.91291272472796	237.0868048740311	142.29301391283252	141.79100800969732	237.5348889084462
GENE00745	1810.3380102819442	2166.0868468873014	1260.1120539734145	1027.8121641941445	2190.0906307992423	1220.9100482805095	3776.7039969491207	1571.3617242986586	1280.8062370806579	2621.2283329790207	2696.1406683917426	2347.9479811068572	1275.953372890255	2356.1678111019705	1723.460026447421	2243.6675983708924	1796.985375406391	1718.992917938678	2268.4453008990363	2654.5348608285094	2199.3679886015325	2162.8767595133804	1308.2446595894257	2932.657378547494	1489.596746376336	1524.6447870085628	1903.2121636466456	1619.127270944211	3285.692129763198	2203.4611577999267	1902.4568351915054	1895.4275947554538	2598.540667106491	1786.866489152236	1417.8845989889833	2268.6233377332924	1638.803230541989	3857.663661545866	1490.429693728046	2371.004578312472	1448.1214534448193	1735.9392340110794	1832.030188180254	1718.212762516379	1913.9710848407242	2033.9340460186763	1429.8809153289571	2413.4241386140843	1969.1406776766191	2245.0805989049195	1603.138164932535	2185.9337874601056	3515.0228872208763	2536.4014467892034	1657.672946114198	1774.325111075001	1430.5540343685732	2024.2077765994386	2794.329251026211	4231.908272037977	2004.3959138254593	2051.8159017091684	609.633760837111	1679.002439621833	897.2838801296508	1573.7154082535696	1479.473813785129	2995.1621822974444	2144.302947104177	2725.9805129835295	6022.060912005264	2354.1180393366635	1368.666708481842	1721.293572340549	4466.722878220336	1489.1322744325332	2869.091739892825	2053.1684559229566	3011.5953499740217	3738.582686524845	2817.195143696404	2857.9157715679235	2636.580650946779	1575.242614405832	1492.9865248088565	1435.9915840719495	2554.831704729557	2974.5926460654346	3968.228113945272	2147.0419712350936	2357.714694075113	547.8048580883892	4875.936706921139	2249.8789850062894	2328.635284552628	1504.9627364837663	2817.4392527062896	2610.7248827126173	2386.4951646385466	1508.1100307996023
GENE00746	1173.3497473786667	909.9095969239802	814.4602153635066	1453.9732481079811	1089.615703908519	938.8895497765895	904.0463548747126	1170.3883497802567	578.5240943564048	1257.2143870131652	1137.8675745645887	1178.531257585905	1526.06798232614	758.037515227481	1102.1492496551716	1352.361701160847	1045.5324684413517	651.5052494363383	896.331035139339	1379.3155533247275	1791.893204566108	1516.4608637739593	1495.024840505191	899.876407187827	1164.502465027915	910.0988591293222	1199.1389247684797	1396.3668836228542	1114.1291740929692	834.8014302040768	1122.0591391360056	866.8827590920232	856.8709112974437	1320.053820878316	767.9971747560385	1449.1383350278027	1401.6296806729272	1059.2569400870573	1420.4880964480185	954.5969698602536	1570.5436164721114	726.4924432422689	1061.3110306197782	1353.0229223212425	1315.6207235727213	1171.053026890616	1073.9179908216418	1545.721937148066	1404.6924534203542	486.07439928049877	1043.8066956558278	2142.981046691136	629.0367323955838	452.28261751188086	691.2217833554414	1430.9507645742206	1224.7067084444811	1509.6881743368194	980.7416531572078	770.2112144904562	736.2367913659604	1257.454972885187	502.2092934916023	1080.068319237832	913.9691607144413	840.254911397091	1590.4563334147788	1355.5336395849733	904.3055126512166	1163.2244053961301	1655.832744597222	1174.964341699069	1738.9774150647663	1425.540455093323	1008.6494584743368	1491.1465628317012	1366.6214978300227	1378.021848006741	1196.5914472068616	951.6530701697129	840.0772237967659	2040.1300188414652	589.3115530883128	954.293447697057	1115.8296648588152	1022.2313089821528	1371.9052993089279	847.1210650668346	475.8547137045673	982.0428005644792	1516.3525705040274	1651.3869580995138	1299.6071784585006	1668.876674254764	539.0416794425088	829.411185610841	1500.8661986039951	1005.602511990806	955.6400181718653	934.292224146308
GENE00747	3.940973666014728	3.290518797255718	2.8538151881128853	8.36275473479087	8.860526099800092	1.0300276601983418	5.524397944189421	7.795013411838213	2.2852402137588266	16.88387159907925	3.307770789714936	9.297464992577401	3.555866957992627	2.0486839091374	7.007123009914375	6.639010853754212	4.687812940363553	11.221423914317223	11.78081978791957	10.474176325135481	5.6028591235305765	2.9791724981191274	10.086893873353247	9.04036501624522	4.903164847805345	1.8622748190141367	4.127659133783102	7.697649696086695	5.441588135548131	12.701415562621484	8.833977400413602	6.552801119958454	15.942051158433394	1.0787471197303737	6.092456412891491	20.088875775388157	9.921513292311205	14.562812650055754	14.220928824839442	6.450304970030507	14.75849614444843	8.825282327998728	3.8622706369230935	6.561130235136311	18.928386023974355	3.7846097296907355	5.375620749702209	3.631730311273361	7.070056718046687	8.107491037282292	3.8636421656756164	6.923438649123635	11.229611250270022	1.05045324741749	22.30138660943718	1.2965138879563403	2.490113654887425	9.85777700639558	11.660327986078968	11.90764747401432	6.734795229415184	6.90878434284248	5.227933452364431	1.0521516617570668	5.494296010847136	5.03270276056726	5.650869756310495	6.082005260556516	6.199129870479365	4.606736662481154	5.80261377533097	7.935966525186862	5.313096541827258	3.2745492219089556	4.962803284234314	8.872652307304575	6.158911129560887	9.822386438904799	6.857293103531257	5.3567514719106715	4.5116684304208245	4.125327380512881	7.054282582303418	2.9152834691484646	10.624934703367275	8.029582614860256	5.39342355997711	3.885579374859039	4.436668544251395	5.748810385893107	9.659971846267101	3.5948872262188774	4.840225803287878	8.332695270097188	5.012438082231839	7.236303087511463	6.352932917799245	4.1128754814330275	10.413869347933096	10.364977769144463
GENE00748	439.4857036458805	345.2346794868208	296.5213923647186	495.2588384602964	468.0883124006478	489.0907028056851	249.44463291154096	345.8904321150348	363.86120723468076	465.3490571929156	444.8268698824915	490.35801930974566	550.2139105209556	669.654832504393	504.13151488654546	384.6676961582086	294.71737469037987	426.1593094135286	314.5441714094962	259.4895360230315	406.6698466076796	261.7094046755718	506.2469867507314	546.9527545881906	361.0307104221921	248.84873753392895	587.1825842202459	342.2228991119477	454.01357858610567	311.3301474797907	391.6401337490286	326.706261950235	404.6903237913968	516.1448978696311	307.74864264315534	504.5743535799531	613.4768191791824	486.55411969246063	237.2830142850033	357.8311123742988	167.58698940384693	467.42104181003185	310.5311903513695	500.71457452973914	377.25431617566784	178.94489597678717	367.7637890243613	287.46131374521997	728.7669110062453	190.33828290346318	435.9351076348047	453.8728428291116	309.3089256346517	398.07298465993904	371.4061231109207	509.9130901729015	297.04731242715803	529.3890946041546	289.7568197414961	191.15487773055327	406.28965191958855	433.61780851198625	678.0930172375811	336.6164917021881	489.0448054885984	397.1794634739016	235.32428576878715	503.9779287952033	303.6313320747689	453.13142977293785	352.52050971304124	234.99463094597309	491.17282871896657	459.4959868352437	555.8735326740418	377.23427776969436	492.36684832525833	421.2792371221036	227.1544834363461	584.7870972543542	639.8461453821201	212.28279606724152	397.39149566859265	361.3926708447999	408.1765834610685	405.21205788981877	148.44055869814048	650.6424404787579	252.43128565656014	456.5667887146229	347.85160631764967	435.7989455662151	320.6649051590952	226.27546184767468	344.8228597185466	295.09401667663633	363.48549489555376	399.40881424926033	533.9301626862907	525.6267627091189
GENE00749	1758.3148350164752	1569.1278429856904	2584.2050015663094	2373.270213636115	3471.638159793676	1850.357828798719	2429.2464022295403	2412.8887114630966	3419.1441861098215	3983.814198231	2377.3937655952286	3105.369641468281	3004.623725370712	2822.2028446518484	2847.8216071630263	2732.1729419849567	1579.1633217756805	2095.0632639130636	3011.695793866448	2702.0603575753216	3204.996700934812	2170.970427494333	3818.315943406792	3174.097290010331	2018.8742671291636	7783.7621625808615	4541.718153828402	1649.9731606880887	2265.8984299766244	2136.9767725987335	2369.696236491688	1148.003077682337	3731.452595547055	4069.500340746454	2360.860194416347	2736.6202298016583	4119.503360184252	3550.515112547041	5071.830442694613	3396.22325573576	2061.644465372551	2098.9662996559296	2803.14270798752	3239.211851383957	3294.7821586549753	1923.0780843539792	3881.301821697676	2124.4832316896263	4621.4322352174995	2299.5742129751466	2845.060055190377	2617.696846281998	2970.3234812430796	4587.509371490051	2295.1357005631976	2935.4056682793625	3069.015120043452	3823.137131566735	2875.027890620343	2417.0341160734124	1417.0124105626758	2741.711545546694	1862.7703696142175	2415.597612508121	5372.749004544551	1788.1010846730962	3234.989205070104	2299.9922869962397	3071.2810700560185	3363.3230677372158	5282.785328494868	2782.5390812098863	1459.227958904756	2728.0604920919372	2202.5540528514043	2722.14115925055	3232.915686787997	2548.285407159359	1993.9338069521448	2276.3091662242036	2952.7637178064524	3185.5044956249276	2402.7847861009573	2583.4836466558836	1468.6052016704236	2467.9818272266007	3107.7398542829706	2717.622769661766	2466.607387132557	4100.856926022073	2955.873605273376	2798.8967768956322	2031.8054660323353	1333.3043306944328	3156.793330318253	2380.5760934324694	2123.775568404232	2512.3221456145875	1773.6492361195333	1710.6272541624176
GENE00750	874.0357046520417	932.5889078314806	436.51754022333614	387.4355570626356	703.9237143081511	585.9132757564196	875.6957104753981	569.3147065624393	538.6543401566786	628.0805253847599	340.7566700093304	288.70171559453905	595.2098577074539	521.5812874590694	432.1413766359522	327.7244523832442	457.73295619208517	903.7161805913009	353.0300624879614	202.88183100258647	412.7025677635705	452.0745855997396	657.5567039703286	511.3269607723337	318.4794145945527	526.7717810787847	550.0048559632165	402.7651906229823	829.3878811858077	575.1922132714711	856.568740178795	597.4894095819704	255.88400405938452	527.1497380677396	351.52163879869886	599.6394909411296	363.48829076821653	370.50040973187885	552.2670152276138	340.9124340695966	744.4536059401647	467.4460650669167	336.2120950018196	428.7406592396946	318.51499213127806	844.5981049008838	659.8679443433724	300.3880475960536	312.168668765926	260.07016369517765	496.7032168078873	658.2624708104918	295.12319948606097	633.343325451941	592.0631328884205	557.5402046374609	845.7367097341216	518.8009986260564	647.2122422213466	748.2554036253232	425.55525358398376	497.29520574369235	505.77485736921	517.067132981351	320.33014024138674	543.5432302303092	517.3157964373723	348.7531302975216	714.6887747397541	379.4503331866343	419.1575359044275	349.34769415666227	381.30336709179903	795.058723296118	421.69185645037567	338.315710822536	493.4980911243752	593.2728442074626	520.8437594149394	646.8690917746475	915.7658886535152	926.4469802563165	455.83285666391146	896.7646960530643	426.10116854363065	347.9367815906781	193.74008960876492	652.4822950258755	415.45457181500774	535.6594088373581	478.4688355742013	589.3062119871593	455.5829699225049	441.5822869750988	451.2834159971791	548.5629740815741	588.3651873234136	277.335243540653	848.7757882426893	757.2276418000755
GENE00751	1.946922210569286	3.12055492050221	6.092711083495052	3.329401493536011	5.676158351644207	3.3218174963353597	4.415528151247511	1.127859310288035	2.6439501559583736	7.184220430912964	4.825910156081196	4.41777339089021	1.1197680176826228	5.948850661853079	4.0285276203665275	3.283993572763765	8.53464102577444	3.285061723559221	6.739536621012484	3.7533858180545017	5.422063630850648	6.004347823608061	3.4935374465084923	3.8674287369280442	8.53760110211293	6.871827405221295	0.0	3.3836176150968673	6.877416690046935	1.9773968233038475	4.3345962098023	2.7278584245651745	2.1567034173730555	3.689790711387634	3.3808191371109313	8.910660188234614	1.8489990778498573	3.9472944366773386	3.2306958773544556	2.2354738627831443	2.021255059799814	7.982964389029235	7.115475978194933	9.963590574958191	3.193572783533279	7.388106042839586	3.3178062418469754	4.119404734966958	5.592857203531487	7.903447907808205	1.848252750184384	9.003576560522955	1.7759441235416116	5.735104739766497	3.8385057136876255	3.6427559192043515	7.196339035815794	5.0893640363069315	6.143548148631673	5.762248073591431	6.149575322969077	7.110463450605929	1.014145960101526	5.93513212457208	5.776257107888858	5.4997813294996085	5.330857974937182	2.279560140003165	11.786556134219179	3.079254381609845	5.170044655937743	6.27571477562681	1.004663858015359	6.851621888594101	11.500732228481708	2.1512106920887155	3.3828447489444953	2.5421640552125013	8.157955830597166	2.9154789449370258	12.141370110611723	3.71382830317251	7.4156141386538525	4.042812091511553	3.551129209684274	1.8286059694038395	3.5012537482492867	3.839801982768398	4.544116725032802	0.0	4.147447484627948	6.812875617620796	2.229760895942236	3.24907502129276	7.782394595765747	5.749475539906525	4.529597337114121	0.9999375218111706	10.126894668780986	3.888554975377166
GENE00752	42.3755265482534	11.61655423661157	23.851356170021297	37.8885825063707	41.34538391375722	30.489552261564558	15.076384213964575	72.50830894971499	22.981473689158797	52.89132202956924	36.001507207118664	31.155970809182573	49.514961935573105	32.42316800572897	38.905041711357015	32.32483735418194	19.501606902490447	79.25527413802551	23.177471833732273	12.576215831137603	17.35058781714314	24.00072196831589	19.01183918715317	41.352619376097906	25.102116397037268	27.359539708814374	29.3728306824084	51.7541042067802	37.16837168793712	60.79836574864568	58.51547998871503	10.895092781513648	36.85450509701376	57.187673124434006	42.2500054379538	21.411423542950313	20.856411701118457	53.47721604369924	36.4974893222519	18.036807993440153	19.924877742414413	28.115205346533987	32.11532981875286	55.65888510037294	50.01573673879097	28.076914532365517	20.229925613530682	17.201600979603274	64.90151060074267	17.648007731600345	38.151633827286304	35.60630281785802	22.61200610648114	42.94855544490061	32.62737720565079	43.43970951137555	25.768152604832753	48.89728484724817	43.10629426064721	36.90169619768043	60.78396270442978	31.23585635852247	41.98039914691935	33.454737069354465	27.40220690236038	14.84801552428069	26.55462318785879	18.126668653723765	21.96108820553895	34.153657667159656	50.79430197151789	40.758023077488915	20.837961936784318	16.422943683815955	41.32836178965022	27.183295207437407	43.72698242379109	21.635006758061234	39.477519465212744	39.539733523389366	36.9405511046503	37.872497351874976	23.234068776398857	47.07179360552159	17.076494428275517	43.737590642751606	1.8405167419864097	43.03170583139625	42.37903169487875	26.222572651676067	22.535410175984413	10.979807227973827	27.49466197956746	45.68137899131946	26.698077844752632	63.9284762962001	27.354388273191482	64.92856907868915	19.96387773104819	10.460674264177609
GENE00753	1123.3652073012524	1679.0190892074093	1090.9974477891474	839.5267651239061	1508.0029163902207	878.0294909839532	1048.019364571941	1051.9488940271965	912.6325506925984	892.9549907361713	1016.7654494698999	1795.7363751455148	621.5771627930983	953.7044859758169	791.8350675085265	1212.568873821693	1423.637899922311	1231.1282282498594	1615.7148641430658	989.5684766294594	1214.3796634304067	1403.702021297553	1119.393325934333	944.1089845286568	794.5382459809537	1413.8938443935929	1030.438798901652	1112.9667979581122	836.3852350528717	1259.3331683339127	1096.861007037425	770.7282393572424	666.6896569435091	665.2822109310664	1427.9890417096756	835.8517799375039	1744.5843732681412	1917.85970246431	516.1167342833473	1643.675183318874	523.8068245694126	588.4589642013032	1384.7036292778917	510.7776468209387	1289.0355978955822	1386.4164933096697	924.9002717826289	887.7322235337375	487.81890527574046	1548.4365735031422	709.7805765641324	1219.519682209031	1025.3270729030103	911.1627720810081	1411.4288368036016	712.7347456093739	705.670193534589	839.5481393948601	1429.3599837445938	1464.7689932562043	1972.5729491814782	1659.4217635281825	1098.804892269828	757.5201970693018	946.1007551990722	925.9307125245929	1008.6677571694363	509.7220479165029	1220.895170019778	1135.7782688072407	1118.516685455359	307.82489311452696	1871.4408439713113	1262.5322227631505	558.0561305329425	811.8442468152217	1226.7562282148083	871.3952001883365	636.5938017502154	1341.9524145545533	1118.5452785060058	514.1960693610503	508.55517703306015	848.4393248333263	1024.3722015114595	1062.2520375768981	1228.790450112858	631.1691345957477	1104.8913146024036	1569.5217451532794	1112.7706551577662	1129.3556970337931	1288.7583415482409	1408.6076259407191	837.4389560987595	606.1537996794716	1045.594649430042	671.4892340396218	1178.8818449729374	1632.8985106207897
GENE00754	252.98098933199284	257.82300365016516	490.054560869333	348.2541365515137	206.26134551224277	281.3731010361272	389.60638046514663	302.09147437662295	297.71038834782854	295.24507738157797	336.835651758714	430.50576218417524	220.87040925865597	392.3261038897761	591.1225918780702	380.51941404263636	147.13943013557477	356.2598848614276	382.7612120455919	208.51640928345142	454.972498228175	415.3184397401432	268.3359133324274	298.844938662683	354.55842085698345	247.17187023563835	259.0443663135483	192.74546464857158	394.60848471141895	339.908546991707	321.27784931028566	256.5627115628226	158.34682684093457	319.4694345293542	428.49832375430555	370.3609648252346	333.1529592741699	399.54440373180927	188.2601826247729	469.22640010503784	286.85550248338427	295.67677283052575	236.53502301361897	293.55994130571423	274.43486897042163	436.58542822577385	277.461132977509	497.6624035636478	305.465961498411	469.0806375843799	373.80932629027575	364.0662996093305	507.81716880914036	521.9024433799798	391.17904944956734	180.40214560444778	224.39227956937728	391.9677923176502	577.1354406687608	307.5929387588212	283.73454530415046	260.5660876016154	229.92259700135313	194.52656711903188	353.51690978496947	473.8743738055731	341.04360640713605	248.32607118000792	433.99591441729115	311.0299823469975	444.02002889286246	374.57915136428915	227.98589098647997	182.03586265489184	439.44060996008363	409.01290676260214	404.26097207252724	381.42143501203236	366.9710885563371	320.14331322827735	425.1266527508871	204.06138125349182	510.41716128423	413.3275782765537	268.05712020721796	264.11050642529875	459.13469185267456	145.96772691308942	264.4151271019391	156.48591830994528	246.0962583219615	365.0037609424462	373.4328933252572	153.9237611982921	444.1457165368275	379.3189664958776	316.0196912484035	251.95208642878552	298.0210645413109	295.347184521132
