gene	mean_expression	median_expression	std_expression	cv	detection_rate	max_expression	min_expression	variance_category
GENE00401	103.45772164802318	96.95374990459973	41.354219566083685	0.3958943284770207	100.0	245.94437675228943	30.62333651135824	Medium
GENE00402	39.237091276913176	37.61553877822353	15.6843392685789	0.38979803884527053	100.0	84.33776051605516	11.883582132366609	Low
GENE00403	1509.6328937201827	1421.949800946964	500.31525402008214	0.3311957895925153	100.0	2958.9245985734706	399.3412903628015	High
GENE00404	13.837855569293033	12.815840002205448	7.258687197970068	0.48920055624425496	100.0	34.705197478747245	1.2660594106999363	Low
GENE00405	316.1816931056398	296.1444748969837	106.3222811139414	0.3352093876317444	100.0	586.4941317271334	129.29934654412725	Medium
GENE00406	33.663766974031766	31.28927166023643	13.662176260900399	0.39413420564289414	100.0	72.59478737996503	7.194578739245636	Low
GENE00407	674.6920337411841	628.1616399459976	216.98295950448343	0.32112700560207613	100.0	1299.9151425428988	292.9273076493182	High
GENE00408	228.86324032156767	224.87942118080252	73.42075736559744	0.3194106080767212	100.0	457.09158942641466	66.39012374247145	Medium
GENE00409	234.620523353536	222.0256475509527	85.72738174952565	0.36383664941146193	100.0	510.83784840168767	64.65266680627545	Medium
GENE00410	246.84175031825217	238.6562253682672	89.40324354033878	0.36072713102427895	100.0	622.1434433939577	94.65003065219382	Medium
GENE00411	2.7562324333315376	2.255455094954277	2.1512407657480344	0.5727123664282995	87.0	9.81109653124606	0.0	Low
GENE00412	208.67843838318808	203.27715727672125	72.8007355788796	0.3472018207510493	100.0	386.84513207982303	66.85327574200585	Medium
GENE00413	1904.4952531531997	1838.5803109904248	711.1145284839589	0.3731914457972077	100.0	3775.8640028755663	717.1484100962475	High
GENE00414	263.75533268380167	261.29405341490354	82.92556139015281	0.31321583044067003	100.0	494.13444831353473	115.46833488724675	Medium
GENE00415	318.1123553215175	301.7658790046619	105.49386444295435	0.33058533360974185	100.0	705.0056135135217	94.42440367500912	Medium
GENE00416	5266.660530619301	5021.10023747376	1541.6064153996747	0.29265485246036405	100.0	9986.341940057133	2164.8354018042464	High
GENE00417	34.36906949263653	32.09822417501651	13.13308875032439	0.3713156421335473	100.0	82.10711227272967	13.067329498420309	Low
GENE00418	17.023703377279734	17.103453860948285	6.48838812857161	0.35999195019768926	100.0	32.4914696547296	4.637493400454254	Low
GENE00419	19.222783034391103	18.719979865621326	8.80612394262392	0.43545559123331945	100.0	42.827634413838986	2.522054706434502	Low
GENE00420	322.3837370143918	312.76660549002054	98.66920981382009	0.30511494092057245	100.0	579.9974686566383	142.60548539575072	Medium
GENE00421	72.79579980647627	69.76311909644835	26.096169090675897	0.35362675327201637	100.0	176.6782173670104	26.1965592827813	Medium
GENE00422	2068.844665948697	2020.0894536502344	738.0024760002641	0.35654969097017064	100.0	4150.990301262106	758.6121583211835	High
GENE00423	41.203518529423725	40.08340358413666	15.146347684729541	0.3588882683838247	100.0	82.29206021346018	5.475930226049584	Low
GENE00424	2.6140018915569097	2.2465066533546003	1.870725104977867	0.5176325749436617	89.0	9.2161510732445	0.0	Low
GENE00425	266.3234599326916	252.13622482529482	86.35923236536162	0.3230514537972301	100.0	589.5909928473114	82.61531317083522	Medium
GENE00426	141.67398533306022	139.05946742390205	46.347260787163364	0.32484731311717163	100.0	327.5043335179622	50.62736133954308	Medium
GENE00427	130.5283484433644	122.83493875422218	44.420080278551815	0.337722481915592	100.0	262.0756297445536	47.58180368422432	Medium
GENE00428	256.86012509851656	234.5516245205125	92.30375943399541	0.35796057804102266	100.0	574.7354067685507	112.44278972181635	Medium
GENE00429	11866.124981378314	11324.957966018435	3992.9667807563337	0.3364729694026167	100.0	23887.453569994388	4114.030243417719	High
GENE00430	8830.779591807903	8295.380759633757	3274.303228500537	0.3707410487845149	100.0	21119.770087692472	3866.488811770924	High
GENE00431	87.73459688620757	84.65053725213656	26.704110985873733	0.30094362202511427	100.0	184.4874931287937	21.63728629628122	Medium
GENE00432	3754.3661554462833	3535.296963661356	1361.3484768655226	0.36250752137476766	100.0	8297.139808117654	1801.1903729071144	High
GENE00433	138.53480608530842	130.3579756687069	49.89582780610955	0.35758696490110414	100.0	273.2834297812448	50.25604685867237	Medium
GENE00434	22.839379346040637	21.527818188238868	9.286793722306403	0.38955685831849474	100.0	48.80724863966322	5.225865225553692	Low
GENE00435	14.796258574002835	13.73391717107309	6.848378124903723	0.43354431638480817	100.0	40.94413309147681	1.992147751403468	Low
GENE00436	39.422892821024746	38.39768488407847	14.489376786705503	0.3584448260756165	100.0	82.08561939362806	12.73737914003018	Low
GENE00437	9.79531061177564	9.098761375675739	4.656478859232284	0.43134274007391205	100.0	23.227446215806356	1.8138761745876848	Low
GENE00438	48.46832464264957	46.53437207686759	18.673596245209794	0.3774859241768253	100.0	105.18101492127342	17.52409171289671	Low
GENE00439	7.2132933348345185	7.007366240494628	3.5999775519035304	0.4383110897348783	100.0	20.157855313222377	0.877071263440092	Low
GENE00440	5071.82437256899	4747.9516682914	1819.0557550854994	0.3585883566010959	100.0	10977.522950293214	1990.5884196160555	High
GENE00441	136.87662384299026	127.47666845379459	46.56935715203175	0.337761078375864	100.0	266.55083149829443	43.63312239742817	Medium
GENE00442	96.58877727030806	92.02599381662489	31.610485365185824	0.3239151698522561	100.0	182.46992695248835	40.64590267887143	Medium
GENE00443	746.1388977353135	730.9780698796436	252.40480176360236	0.3378284848087524	100.0	1602.5167493727974	166.71601391964924	High
GENE00444	100.60738044141202	95.59456060852776	40.66833229359699	0.4002497861564969	100.0	207.9544065608501	34.67173231854447	Medium
GENE00445	174.34042976351077	163.5993560866176	71.12340256729931	0.405630365245634	100.0	422.4894575316368	48.6572012627786	Medium
GENE00446	39.51978698456663	37.011568864197166	14.717571244607996	0.3632193636707344	100.0	83.80904375076399	10.579721253555004	Low
GENE00447	35.91675363462501	32.98178498105848	17.176816413547773	0.4652851272772065	100.0	96.23317636746576	10.21406803382736	Low
GENE00448	64.04255262272413	58.46090607105246	24.039252645594818	0.36959270010562506	100.0	159.94287835881886	25.429959021963764	Low
GENE00449	13.92294284272498	13.293163509545554	6.021502900607882	0.40350639710071656	100.0	33.53570655377379	2.2392112562848125	Low
GENE00450	600.6775573416285	582.5239478629164	198.35485018142333	0.32966968397127494	100.0	1152.1679261700754	239.8011404719934	High
GENE00451	1621.4021915729295	1536.928327701261	575.0457775162399	0.3544409521283556	100.0	3855.8303377232905	563.8071265973963	High
GENE00452	555.2112936205199	512.047340429439	203.09642712424514	0.36514258062298444	100.0	1173.0414777667868	230.17827092038297	High
GENE00453	6123.887471368793	5716.133431334822	2331.916623393343	0.3807280761147119	100.0	13023.484047579414	2069.213528018115	High
GENE00454	558.5234770517621	544.0080565291345	186.428464727967	0.33319149664692316	100.0	1096.7070063937094	193.9804895431187	High
GENE00455	190.5533018533448	184.97911339831813	72.16146200737076	0.37671740089668787	100.0	482.4273282049961	62.869923951994025	Medium
GENE00456	1260.3241062308641	1211.6009706909324	393.058457896308	0.3116236786045896	100.0	2148.752484452841	429.9109631983597	High
GENE00457	8.226162878309006	7.783340494598694	4.2574054300225415	0.46144919466269485	100.0	19.932040134775367	0.9378367726169244	Low
GENE00458	9941.891232046555	9406.288195813155	3392.862500805152	0.3412350011302292	100.0	21649.13326873871	3302.3572321960346	High
GENE00459	315.37270982679377	299.7922481648737	106.40540467384254	0.33632927673217095	100.0	621.156290612843	107.46412213413664	Medium
GENE00460	36.51126983088602	35.832559601452914	15.28621284001172	0.40750987393728166	100.0	97.15832678616188	8.51422833267255	Low
GENE00461	1146.393210670035	1109.116641407913	358.3470932881213	0.31231411337954484	100.0	2042.0296259367644	373.39534172156783	High
GENE00462	800.809957793472	743.9541280009447	266.94696807791894	0.3329304724682384	100.0	1630.818365083584	359.83082114901526	High
GENE00463	348.03991823911946	336.5477540493447	117.25115361131381	0.33592476815499267	100.0	781.1018738614393	156.1075269097339	Medium
GENE00464	333.8252326635157	326.92423585189084	113.53191064763402	0.3390781206795382	100.0	660.8004621112419	113.00698925288631	Medium
GENE00465	387.43402459006256	366.3142567598834	138.07605288419057	0.35546848150058535	100.0	856.4437985399586	176.84266318419665	High
GENE00466	115.80660286685945	113.21098365089406	37.53112339711324	0.32130994717732375	100.0	235.02685651002312	44.76409329183951	Medium
GENE00467	15.52478737992194	14.910944632497573	6.503952767846254	0.3935876824502282	100.0	34.777573309740205	2.691402390516509	Low
GENE00468	6616.113613292899	6078.544859544309	2435.3539408743004	0.36803870738776484	100.0	15318.111596564331	3493.696758210669	High
GENE00469	1021.6542147167996	1018.6675032340158	343.1760776079054	0.3355739141044269	100.0	1915.897916963433	296.90166195023403	High
GENE00470	8.293318402650396	7.552060530872104	4.3666405607476975	0.46986882096952143	99.0	23.42311145114153	0.0	Low
GENE00471	122.58026472691321	117.81210237248054	42.28409344621482	0.34215894859631435	100.0	262.03399905677753	34.451521161851225	Medium
GENE00472	31.706869391027148	30.34915677664018	11.287055496364278	0.34509739716821647	100.0	70.31856656611203	8.08727133684986	Low
GENE00473	30.681674049531992	29.231017115237	12.370849953204546	0.39047336746990147	100.0	67.94588532509651	10.163652051336877	Low
GENE00474	18.879108906548353	17.511841869175264	7.455342450684388	0.3750340362705359	100.0	40.55056324839973	5.37949238774315	Low
GENE00475	160.2617727957444	144.27386614034262	55.05307176194899	0.3413894738195623	100.0	349.90072839164105	53.30961428178104	Medium
GENE00476	11.740714228885416	10.398810784025866	5.278806674563911	0.4143258046394242	100.0	28.506493398190827	1.6055716260711108	Low
GENE00477	17.536841259829032	16.392855341840367	8.716666469652447	0.4702347259423444	100.0	68.2628800268593	3.5300212239249915	Low
GENE00478	58.88676681418028	54.55831442166697	20.17941275064927	0.3369594624011509	100.0	114.67517439707689	24.810077278418625	Low
GENE00479	206.74114635501897	196.82525571401808	74.84934025285965	0.3603009878695189	100.0	453.9366206162057	80.41772053751835	Medium
GENE00480	1812.266753042221	1749.3480102641358	599.4297480364755	0.33058001368567425	100.0	3395.041007066347	561.9333347218034	High
GENE00481	1041.5423224046829	1011.9410375015711	333.1558903375364	0.31956102229892547	100.0	2046.380724208639	431.0123016754337	High
GENE00482	984.4423984661136	975.2612668358281	379.0681737718417	0.3846680174933398	100.0	2582.992316825133	295.3112045193159	High
GENE00483	345.1163110855117	341.2641127722474	102.3336646693377	0.29566264689575716	100.0	609.7649572038009	132.64375189351017	Medium
GENE00484	402.525878369961	375.5625696977029	143.94873922582886	0.35672740446612355	100.0	1026.9430562015546	144.97264704838508	High
GENE00485	592.5548990634521	568.4358785586026	198.28217530444263	0.33405869552640305	100.0	1146.2529386405056	256.4422441424665	High
GENE00486	678.0776428089631	625.817681907115	244.2534955136808	0.359684195320201	100.0	1400.7727042313331	203.0087929381599	High
GENE00487	1146.6401352305627	1084.7634841107456	384.07897008905854	0.3346684716737416	100.0	2215.474137280554	417.2285642749912	High
GENE00488	19.932374006079613	18.980895723880785	7.774176331741212	0.3713948704281356	100.0	48.95433512140881	5.626007604624554	Low
GENE00489	143.58374994594058	136.61011155467793	50.823025611127356	0.3515127089325732	100.0	339.70349086295994	52.2248020975978	Medium
GENE00490	4.663760211031049	4.420136961383659	2.9822870462401165	0.5265560219925361	96.0	14.108158952276233	0.0	Low
GENE00491	48.82817557934939	43.976826301699596	18.595017503509844	0.37318278839846375	100.0	125.49463057126474	19.720295259555765	Low
GENE00492	61.745075905425644	61.105193234289516	24.239175448199926	0.3863119949800544	100.0	154.89548858246607	16.945622930989714	Low
GENE00493	37.10951543477479	35.179837477593	13.677523727063486	0.358900489051687	100.0	72.20766202024973	12.5485712886359	Low
GENE00494	261.01738057742256	242.75483713090506	85.16867523167818	0.32504971633556196	100.0	558.2629582452788	125.7127696161742	Medium
GENE00495	50.07360465613017	47.55806616778279	18.04542470806187	0.3533219327196234	100.0	117.49923571365446	13.74399171830675	Low
GENE00496	54.54699811765754	48.999853338458365	17.961081660689004	0.3233492766367775	100.0	119.1433660031118	25.122433451750467	Low
GENE00497	1619.1349581868787	1554.0794130749646	499.86764772181215	0.3085345731205151	100.0	2976.2491428527724	717.2683805123474	High
GENE00498	147.79280448416242	139.0843375911793	47.65084077477375	0.32024963129077744	100.0	289.846016154186	68.09344990654438	Medium
GENE00499	215.2865195116139	206.75458633061066	83.72292556676622	0.38709266650467583	100.0	614.1762590204631	91.37673400821508	Medium
GENE00500	9540.209684331367	9070.953114973694	3500.5165796871847	0.3668839377291702	100.0	22670.683626378683	2852.44362061405	High
GENE00501	246.08501950015096	233.15458719477073	86.6226264684237	0.35057822058034877	100.0	514.6684221621036	84.36307863277979	Medium
GENE00502	391.461547404563	362.64573466241444	154.0255369640354	0.39246019892303113	100.0	964.1918310489074	109.60804447773204	High
GENE00503	161.28097347938555	159.01102880273896	57.43450647052518	0.3539201499664472	100.0	347.3658775975317	65.95555168710037	Medium
GENE00504	110.73441341457719	102.73834985150036	42.525438583375475	0.3805939216379999	100.0	227.8766556329156	38.75460460034206	Medium
GENE00505	38.237055867806035	35.64512772880258	14.743204508684654	0.3757469611980097	100.0	73.67997216058781	14.97694050308356	Low
GENE00506	2.4834924033059416	2.169465652769696	1.8748728444027185	0.5382164297598027	87.0	9.349047888028409	0.0	Low
GENE00507	121.08673492926835	117.80431425520075	43.071573898767966	0.35279487098841433	100.0	237.96788209009875	54.310970011399725	Medium
GENE00508	184.0099537850358	183.4019306756365	62.87545479058059	0.3398490378719621	100.0	418.4862703479702	62.72386337036096	Medium
GENE00509	771.4200465184501	742.869786201629	273.72113548968895	0.3543682439670483	100.0	1616.7304227162972	366.51046933356514	High
GENE00510	57.9905844486677	55.99821246615233	18.334100444281045	0.3107970638981374	100.0	107.88688635327324	20.00069021930358	Low
GENE00511	220.58081971686184	211.7818811068078	70.48920414943541	0.31811961089189583	100.0	377.96332505879127	81.96605794532198	Medium
GENE00512	12.685999687171975	11.877773908419433	6.148797297262582	0.44927644584311305	100.0	40.97097024687623	3.4616189077238	Low
GENE00513	412.3046369800745	376.563479714703	145.1079357665641	0.35109196167465156	100.0	757.6562057197791	127.3698440880644	High
GENE00514	1489.30650094876	1421.252963217869	517.756146952593	0.3474158816478212	100.0	3108.513036543521	626.558747478685	High
GENE00515	88.10629912729965	88.5790625818705	31.67425752328714	0.355465975284603	100.0	162.80753327008023	28.41450171203467	Medium
GENE00516	129.3325900859532	123.92021935244892	44.00614039710319	0.33764494642576753	100.0	305.8066158344377	54.61551050091819	Medium
GENE00517	37.697186985929086	33.543328778589924	14.490193469549347	0.3744508218341093	100.0	82.00316917472858	10.923899573550358	Low
GENE00518	1462.3204292848222	1402.791561887513	432.24756512576204	0.2953881846213389	100.0	2946.873219045122	702.0207696808128	High
GENE00519	456.73074297289565	435.0859264665468	171.66803883807154	0.3750415314538678	100.0	1066.203384866571	176.48866101663415	High
GENE00520	30.814568652903155	29.79476237102883	11.539379565224493	0.362707402734863	100.0	65.37726003963283	9.34813402057497	Low
GENE00521	116.87986547074965	111.50644108534831	42.051071009883096	0.3567281896866223	100.0	248.5221237977396	38.509688748174334	Medium
GENE00522	1336.1534242625182	1290.4181637577246	457.9081881400343	0.3424499985052837	100.0	3031.4323769704656	469.5076114304079	High
GENE00523	377.53053190852035	356.649119710428	129.33168001882848	0.34166776287965095	100.0	693.9414753988478	119.11832599421288	Medium
GENE00524	24.860751342562573	25.32367411617823	10.330952624301132	0.3994838544113786	100.0	69.36043219002204	6.612420429059314	Low
GENE00525	71.58828670106129	70.09850403079638	23.4267812202686	0.3227350070507462	100.0	164.71348722185013	26.197515450611107	Low
GENE00526	29.159384027365217	28.283507255584325	11.217636693964723	0.3719451525862187	100.0	67.3035129720758	10.571783814576037	Low
GENE00527	2217.99216814907	2011.3120505403595	856.4886836302117	0.3859809403223966	100.0	5083.149448459298	532.9010837053784	High
GENE00528	1090.420112848571	1047.588821007812	370.93546918388716	0.33986497483151346	100.0	2150.714793397607	392.4678390813324	High
GENE00529	353.2275555674529	335.84847716659385	142.5711060271888	0.4024845153528437	100.0	1041.6268611033906	137.43887042911643	High
GENE00530	44.31767233422508	44.067684819657345	14.051527159539173	0.31006727476881235	100.0	95.21681955908504	17.868759247535444	Low
GENE00531	76.73788673510778	75.07747105708415	27.136214391811997	0.3490732193978822	100.0	154.45904009539495	20.70738016354249	Medium
GENE00532	29.995907543083405	29.2592230148869	10.56585664058307	0.34087908624378355	100.0	57.37667664037359	9.358560867728016	Low
GENE00533	86.37668942344104	83.43981125162914	31.940933087475504	0.3655543978404214	100.0	176.584619606025	20.45919729379083	Medium
GENE00534	72.04284788512629	70.46665423124146	26.618567562973805	0.3644240104772002	100.0	161.59995139328154	25.291105615932107	Medium
GENE00535	147.7029130018722	135.25051087152858	56.783664314591256	0.3818597979575312	100.0	330.98272391619673	48.583417054998	Medium
GENE00536	267.36036261433554	260.46388905589157	92.1204326357352	0.3432713823245304	100.0	570.5491264349243	80.44136671802276	Medium
GENE00537	1169.7842279425836	1119.4407525254455	424.7385411518589	0.3627812290384633	100.0	2615.8320685844938	485.781714835916	High
GENE00538	745.4124525397697	728.7505092820845	290.4233594901847	0.3890923289154405	100.0	1667.3421088736518	263.47677985284315	High
GENE00539	158.45585631117797	148.8981731085714	59.005799990071495	0.3700447343553298	100.0	351.8801192425058	49.585241803691545	Medium
GENE00540	8.801955155235929	8.480643521444556	4.055435528125374	0.4137374089044954	100.0	21.056518397253505	1.9733335642498369	Low
GENE00541	120.35027895634632	118.35286031971933	37.515840163937085	0.30915330798236373	100.0	229.46472608974776	44.84780373026594	Medium
GENE00542	26.58322655887611	25.262521668514573	10.378664255121759	0.37626723012148733	100.0	59.461891176023016	8.14399701965339	Low
GENE00543	636.6540608737917	599.1810665391087	220.0502735212108	0.34509350292487906	100.0	1214.7989205311835	201.03252521332732	High
GENE00544	1625.9943082106236	1570.077029614171	597.3306917290279	0.36713754234701357	100.0	3820.668250896744	746.4685064716002	High
GENE00545	748.3672180579921	725.0556632735222	268.27796332514055	0.35800600407953664	100.0	1698.3314574804472	227.42315393691095	High
GENE00546	838.4853826340341	826.9348066570017	272.1715856449997	0.32421241783985943	100.0	2261.2430054429697	254.67439748541295	High
GENE00547	749.6056401480462	697.6487539194695	259.0197536648837	0.34508101166652005	100.0	1625.1861762691865	314.1988518602346	High
GENE00548	53.99727695076666	52.367703184322934	17.25123021817367	0.31367426124782327	100.0	99.1890187933826	21.68876506319592	Low
GENE00549	200.02953207153803	203.03802259917293	68.58771690261985	0.3411822939438188	100.0	398.2672067181072	62.78246000123866	Medium
GENE00550	702.9872204858724	663.7222522520317	243.18636564968358	0.34544144918119835	100.0	1408.5550545295432	295.31037047510216	High
GENE00551	4692.510556622434	4602.790072425649	1573.3430023853616	0.33521667489708984	100.0	8914.768224125035	1172.7572493998289	High
GENE00552	44.21597305028712	41.06696437243987	17.115912139593306	0.37853685290721883	100.0	103.50432861133883	11.68611121932534	Low
GENE00553	24.85904544646006	24.62877910121573	9.925866513722715	0.3838450469594385	100.0	53.90959319190908	6.659997018880032	Low
GENE00554	113.49925832635799	107.48435130145174	37.057069132353774	0.32364462158112645	100.0	241.20500114529892	42.28547250251872	Medium
GENE00555	1.7436513296193477	1.646504473375821	1.5631515238846154	0.5697340281578294	75.0	7.247255454585744	0.0	Low
GENE00556	394.1149614776581	388.5281073941243	131.71793507322857	0.33336610332503597	100.0	856.0017383890477	143.79133418088247	High
GENE00557	98.39444233361502	97.5617033464018	39.461338849328236	0.39701755875723127	100.0	255.789789479163	25.1813318435597	Medium
GENE00558	122.6632162035888	113.01446437613541	44.65939853115339	0.36113728804877504	100.0	259.101923839098	44.78510261215042	Medium
GENE00559	87.80567175490833	79.02584926661144	34.601811597274356	0.389635154078567	100.0	214.1660883550524	40.15084762564503	Medium
GENE00560	195.90700344090715	185.63875098495464	68.13979347143774	0.34605063446555806	100.0	433.5383612069531	70.60860038900117	Medium
GENE00561	136.9067548849509	131.45695097096737	48.59751837997651	0.35239403914999756	100.0	304.901148499004	45.013698105201456	Medium
GENE00562	65.21891889679281	62.30097661383267	23.279559913109527	0.3515545149474953	100.0	118.54969901782036	22.033899296443224	Low
GENE00563	12438.832507463712	11420.391795895248	3725.6242263217596	0.29949151036289606	100.0	24050.86156156108	5043.668874899914	High
GENE00564	220.5230654643908	210.1116496850369	80.51628895942017	0.36346684166106813	100.0	557.5753973350726	74.18878788641116	Medium
GENE00565	7.234096095487259	6.330925929775813	3.7545923786749795	0.4559811222913349	100.0	18.180325026879867	1.1237800567214815	Low
GENE00566	229.562338986058	218.14630008493953	85.97426946913795	0.3728894746957645	100.0	557.6241916435907	63.07082587810257	Medium
GENE00567	13.267091648179784	12.358502466018606	6.333872609592943	0.4439498088176245	100.0	32.96663500904258	2.143204527023568	Low
GENE00568	813.4778869548195	790.6361387725719	266.64479914811307	0.32738126279284036	100.0	1502.2069116526209	311.9807209671958	High
GENE00569	12.234857236657424	11.48673602835472	5.73285900229841	0.43316364504633614	100.0	33.544508319433795	2.125937165413736	Low
GENE00570	14.838767290695435	13.405419531537792	6.42610709389572	0.4057201533398858	100.0	39.60162925335998	3.764678568810625	Low
GENE00571	419.7897434768149	402.79649756346674	147.32325945741235	0.3501113364601999	100.0	938.1848953305638	161.52776550400677	High
GENE00572	14.149049138603607	13.50417004462491	5.725626551478845	0.3779528668164724	100.0	28.590626082152266	2.914878223238321	Low
GENE00573	687.3205978378983	650.8282817096108	237.28931346361637	0.34473661577028497	100.0	1305.9492707696004	215.5298199173864	High
GENE00574	84.72007420240747	81.98631303088335	29.429873757640227	0.3433253416014155	100.0	170.2674933084708	24.564381328512304	Medium
GENE00575	12.441830137091173	11.792141177674418	5.334328387611692	0.3968453948017265	100.0	25.641727887226608	1.890363506364932	Low
GENE00576	8283.135201357252	7953.266025787047	2885.762971641063	0.34834812584520186	100.0	18483.80185667597	2444.76569325766	High
GENE00577	172.1494412666312	159.39063381985045	61.181343910142516	0.35334416018085757	100.0	367.0349610102277	59.24279309368049	Medium
GENE00578	1176.624252373993	1102.088440574856	428.50412656101014	0.3638716897152732	100.0	2891.578390839306	522.3008134320056	High
GENE00579	195.4787124381276	186.63256247149405	64.840829140604	0.33001452592999253	100.0	388.49249983380815	76.24758351019076	Medium
GENE00580	1109.3143577167118	1062.9281690511348	393.0056130597512	0.3539588678902985	100.0	2115.324364655104	267.40469041909904	High
GENE00581	16.01435562896343	15.448534632392324	5.8339838009461324	0.3428859680712785	100.0	35.32693555448009	4.295034820158241	Low
GENE00582	154.06464370385555	143.8324962963136	55.64325086123156	0.35883905919585224	100.0	324.05356757710734	48.2070692307434	Medium
GENE00583	2340.900269399781	2267.541122146186	870.5044951107703	0.37170861051819126	100.0	5212.377915678657	696.9104264841257	High
GENE00584	610.4921443980605	591.7743915516141	204.42014641713058	0.33429725678382555	100.0	1342.374084823194	217.14705874692925	High
GENE00585	4014.320470992263	3838.5654959327003	1454.8909272489389	0.36233494630365265	100.0	8472.210398840738	1561.6423634320802	High
GENE00586	83.86131888530443	81.34572244562662	27.454450258575275	0.3235213713291652	100.0	176.49681921157983	23.672651762223555	Medium
GENE00587	486.29594855496777	451.72922060692446	177.3094800867969	0.3638640555346134	100.0	1166.788487271369	161.43768417035372	High
GENE00588	41.430761815618226	40.36795962502688	14.733786074602419	0.34724302473351065	100.0	83.62834140969478	13.749930817724684	Low
GENE00589	73.27545115036962	69.39278255092442	26.8499119378971	0.361491064975692	100.0	143.29897147679094	24.07825786148973	Medium
GENE00590	39.28819862137138	35.70237973003565	14.68124931597241	0.3644057023732145	100.0	86.88681867499717	13.153846736705423	Low
GENE00591	246.72686240399318	227.9753697553789	81.34647018794634	0.3283716162169222	100.0	593.0286103277076	105.05388073277751	Medium
GENE00592	215.6102559042188	208.88319887221434	79.86093410403046	0.36868491646740653	100.0	467.86063260666975	81.62767150659069	Medium
GENE00593	80.01974580568576	77.88700944256905	30.24461734533706	0.3732993364096011	100.0	196.30448719439812	18.11589021659617	Medium
GENE00594	7.426901874602118	6.365905231823616	4.275813853215684	0.5074004559258701	99.0	19.92299070698884	0.0	Low
GENE00595	262.01208874679133	245.132268086827	88.47001337835874	0.3363724222711723	100.0	548.9434486833655	107.18541166062354	Medium
GENE00596	125.08264357327272	117.4206410080522	45.60194567916595	0.3616829754419327	100.0	294.1077278435025	36.00261033265734	Medium
GENE00597	46.95259886058619	44.10585379245712	19.549001497473768	0.4076734517415641	100.0	139.62618887190595	16.5573346002941	Low
GENE00598	622.8248392855818	607.2709484711659	211.6403320152653	0.3392624318352577	100.0	1255.906911937078	197.5223672232224	High
GENE00599	121674.71394462931	119986.54679477458	41926.33062551445	0.3445743547853253	100.0	252830.51176158283	53534.67789366679	High
GENE00600	655.9758464925312	605.2315450002138	234.73487733259284	0.35729605370699336	100.0	1542.4196988480371	198.6228637298572	High
GENE00601	2198.365735679838	2113.343745337548	742.5135461297313	0.33760348908055327	100.0	3987.84259652632	951.706642119888	High
GENE00602	68.73043674791955	69.09120344718426	20.625990455079275	0.29579608872440716	100.0	126.03966941739708	32.57904599378975	Low
GENE00603	266.77850819395815	257.3931537738134	90.51869533289522	0.33803569951674556	100.0	481.489750926111	88.84548541971702	Medium
GENE00604	58.02458239055685	59.7626814826606	19.82654274858301	0.33590314315811226	100.0	130.07279941329205	14.70382727873488	Low
GENE00605	2771.779427410136	2640.305949212653	946.7631539079921	0.3414491410852319	100.0	5455.3703232304	1186.8234019412262	High
GENE00606	204.88413011928648	192.53626670369368	79.71447441215497	0.387181247850281	100.0	428.8218203717972	84.32330771401534	Medium
GENE00607	3973.756952678032	3718.2330920394174	1400.0635402365444	0.35223878010785986	100.0	7963.459958397523	1286.8819268766183	High
GENE00608	38.00320861621968	37.812154155836936	13.254075963425494	0.33982014387179726	100.0	75.26006345710992	9.66931545614371	Low
GENE00609	1715.2552031060293	1711.5596714181142	472.82129399359485	0.2754959129259428	100.0	2953.0542781151594	770.0538482119621	High
GENE00610	31.027556561446556	30.006598237485218	11.032488401194604	0.34446862594803923	100.0	61.289701613286645	8.734163502544346	Low
GENE00611	168.43602690534212	159.61601203616613	55.16407591397337	0.32557465446703127	100.0	342.9834689811631	59.23486538582389	Medium
GENE00612	205.29345958410275	191.422858546265	68.96011090232923	0.3342816153326239	100.0	431.2284649907628	75.60486015094513	Medium
GENE00613	0.7471062353023686	0.35025950801095446	0.9499501044210034	0.5437277283007332	50.0	4.767511938135154	0.0	Low
GENE00614	160.6439625899376	151.59200939934692	58.81503211473528	0.36385542133694604	100.0	326.61060289020804	52.3159799645377	Medium
GENE00615	209.8317908773374	198.6602205881038	68.12849393921785	0.3231414657899255	100.0	428.0885857507542	82.30944450509078	Medium
GENE00616	16.146183708581685	15.266223321771829	6.599675107845854	0.38490635700716946	100.0	34.24386483121603	3.3822529549075586	Low
GENE00617	28.385263396333627	27.886532381833895	11.209458556548942	0.38146530814991897	100.0	71.9083621397115	3.5345471231218	Low
GENE00618	58.60495908707592	56.67321008377969	21.32785642611211	0.35782016719371607	100.0	127.42773531115527	22.77709613122283	Low
GENE00619	1.747132234996825	1.5019846813593727	1.4042518109773543	0.5111700824183213	81.0	7.014879083560958	0.0	Low
GENE00620	1.7136082533890757	1.5134192286371606	1.2514859203926672	0.4611888686694784	86.0	6.1175139356589865	0.0	Low
GENE00621	4905.887154754016	4922.56663434708	1543.3633026594641	0.31453001750084747	100.0	9816.062447609602	1540.0668518378934	High
GENE00622	33.368592992699156	31.838472183551936	11.977079286712828	0.348489078073609	100.0	65.66742083930151	8.054612095784583	Low
GENE00623	24.78143633944324	23.78810154006797	10.652088325199596	0.4131689245297352	100.0	59.97477342358433	5.472609291576688	Low
GENE00624	1526.9065008806042	1448.3353669765868	475.3674703822494	0.3111234032372222	100.0	3017.4428088076	735.3977226464061	High
